band_pid,issue_pid,issue_number,year,manifest_url,author,title,pages,issn,error
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::317/manifest,,Titelseiten,,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::318/manifest,,Inhaltsverzeichnis,2-3,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::320/manifest,,"Liebe Leserin, lieber Leser",3-3,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::322/manifest,,Leserbriefe,4-5,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::323/manifest,"Thomas, Peter",Ökologisches Bauen für die Kreuzberger Mischung,6-10,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::324/manifest,"Thomas, Peter",Mit neuen Technologien zu neuen Aufgaben für das Handwerk,11-12,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::325/manifest,"Riffler, Alexander; Rettich, Siegfried",Kommunale Konzepte für eine Energiewende : Interview mit dem Leiter der Stadtwerke von Rottweil,14-19,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::326/manifest,[s.n.],Der Londoner Energieplan,20-24,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::328/manifest,"Hien, Wolfgang",Hunderte von Regelkreisen pro Bedienplatz,24-29,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::330/manifest,"Methfessel, Barbara",Informations- und Kommunikationstechniken im Haushalt,30-34,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::332/manifest,"Feldt, Walter",Dollarthafen : Milliardengrab für die Natur,34-36,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::334/manifest,"Hatch, Booby",AIDS : der biologische Super-GAU?,38-44,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::335/manifest,"Wichterich, Christa","Die Söhne ins Töpfchen, die Töchter ins Kröpfchen : Geschlechterbestimmung in Indien",45-47,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::336/manifest,"Ahmed, Mesbahuddin; Richter, Heide",Importierte Strahlen : Verseuchtes Milchpulver und gestärktes Umweltbewusstsein in Bangladesch,48-49,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::337/manifest,,Genspalte,50-51,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::338/manifest,,Berichte ; Projekte,52-57,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::339/manifest,,Termine,58-58,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::340/manifest,,Rezensionen,59-64,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::341/manifest,,Nachrichten,65-66,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::342/manifest,,Technoptikum,67-67,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::316,34,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::343/manifest,,Endseiten,68-68,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::345/manifest,,Titelseiten,,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::346/manifest,,Inhaltsverzeichnis,2-3,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::348/manifest,,"Liebe Leserin, lieber Leser",3-3,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::350/manifest,,Leserbriefe,4-5,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::351/manifest,[s.n.],"Vom Störfaktor zum Partner : ""Mensch und Technik"" neu inszeniert",6-6,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::352/manifest,"Brödner, Peter",Technik : Sachzwang oder Gestaltungsgegenstand,7-11,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::353/manifest,"Schrick, Gerd",Offensive als Programm - Defensive als Erfahrung : die Realität gewerkschaftlicher Technologieberatung,12-17,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::354/manifest,"Schmahl, Kurt",Gruppenarbeit als Strategie : neue Arbeitsorganisation im Automobilbau,18-21,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::355/manifest,"Tontsch, Friedrich",Im Mittelpunkt der Mensch? : Stich-Punkte gegen eine scheinhumane Technik,22-24,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::356/manifest,"Gleich, Arnim von",Richtig anlegen : Kriterien zur Technikbewertung und -gestaltung,26-30,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::357/manifest,"Orland, Barbara; Satzinger, Helga",Die Zukunft des Mannschen : immer noch aktuell : das Ciba Symposion von 1962,31-35,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::358/manifest,"Bülow, Ralf",Der vergessene Weltraumvertrag,36-39,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::359/manifest,"Kiper, Manuel",Kleine Rädchen einer grossen Maschine : B-Waffen-Forschung in der BRD,40-44,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::361/manifest,"Rössler, Ernst",Die rechtlichen Spätfolgen von Tschernobyl : neue EG-Grenzwerte,44-47,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::363/manifest,"Gröning, Gert; Wolschke-Bulmahn, Joachim","Der Mensch als Feind der Landschaft : ""Deutsche"" Landschaftsplanung gegen ""ostische"" Menschen",48-51,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::364/manifest,,Genspalte,52-53,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::365/manifest,,Berichte ; Projekte,54-59,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::367/manifest,,Termine,59-59,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::369/manifest,,Rezensionen,60-64,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::370/manifest,,Nachrichten,65-66,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::371/manifest,,Technoptikum,67-67,0172-1623,
wsw-001:1987:9,wsw-001:1987:9::344,35,1987,https://www.e-periodica.ch/iiif/wsw-001:1987:9::372/manifest,,Endseiten,68-68,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::280/manifest,,Titelseiten,,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::281/manifest,,Inhaltsverzeichnis,2-3,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::283/manifest,,"Liebe Leserin, lieber Leser",3-3,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::285/manifest,,Leserbriefe,4-6,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::286/manifest,"Kubicek, Herbert",Der Turmbau zu Bonn : zum Bericht der Regierungs-Kommission Fernmeldewesen,7-10,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::287/manifest,"Voogd, Gerd",Post-Pläne : ein technischer Überblick,11-14,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::288/manifest,"Berger, Peter",Kampf um die Telekommunikation : wer beeinflusst die Post?,15-20,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::289/manifest,"Voogd, Gerd",Bit für Bit kommt man sich näher? : Weichenstellung in die Informations- und Kommunikationsgesellschaft,21-24,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::290/manifest,[s.n.],Im Sinne der Norm,25-28,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::291/manifest,"Bätzing, Werner",Hat die Natur zurückgeschlagen? : Die Umweltkatastrophen in den Alpen,29-33,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::292/manifest,"Kollek, Regine",Das Undenkbare denken : die Entstehungsgeschichte von AIDS,34-37,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::293/manifest,"Gerhardt, Horst",Halbgott unter der Motorhaube,38-41,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::294/manifest,"Winter, Gudrun; Micklitz, Hans-W.","Gefährliche Arzneimittel : Pharmapolitik in der ""Dritten Welt""",42-46,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::295/manifest,"Breger, Herbert",Können Maschinen denken?,47-51,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::296/manifest,"Keil-Slawik, Reinhard",Der humanistisch geweihte Techniker,52-53,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::297/manifest,,Genspalte,54-55,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::298/manifest,,Berichte ; Projekte,56-61,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::300/manifest,,Rezensionen,62-64,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::301/manifest,,Nachrichten,65-66,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::302/manifest,,Technoptikum,67-67,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::279,36,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::303/manifest,,Endseiten,68-68,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::305/manifest,,Titelseiten,,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::306/manifest,,Inhaltsverzeichnis,2-3,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::308/manifest,,"Liebe Leserin, lieber Leser",3-3,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::310/manifest,,LeserInnenbriefe,4-5,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::311/manifest,[s.n.],Die Last der Verantwortung : das Kreuz mit der Ethik,6-6,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::312/manifest,"Türcke, Christoph",Auftragsdenken : vom Verzicht auf Philosophie in der Wissenschaftsethik,7-9,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::313/manifest,"Wolschke-Buhlmahn, Joachim","Öko-Ethik, der ideologische Zeigefinger : kritische Anmerkungen zur aktuellen umweltpolitischen Diskussion",10-14,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::314/manifest,"Satzinger, Helga",Wider die Ermordung der Nachtigall : zur Ethik-Debatte in der Embryonenforschung,15-19,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::315/manifest,"Schaper, Annette","Denkblockaden aufbrechen : Versuch, aus der Kritik an der Wissenschaft eigene Konsequenzen zu ziehen",20-23,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::316/manifest,"Patze, Bernt","Markenzeichen der Macht : Wissenschaft, Ethik und das Ganze",24-28,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::317/manifest,"Jacobi, Heike; Jähne, Ruth; Köbrich, Kilian",Wie gefährlich sind Pestizide?,29-33,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::318/manifest,"Kollek, Regine","Neue Gefährdungen vermeiden : AIDS-Entstehung, Gentechnik und Impfstofforschung",34-39,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::319/manifest,"Polster, Werner; Wiederhold, Hans",Online-Datenbanken : Herzstück der Informationsgesellschaft,40-43,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::320/manifest,"Micklitz, Hans-W.","""Verkauft uns keinen Abfall mehr"" : über die Schwierigkeiten, den internationalen Arzneimittelexport zu regulieren",44-47,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::321/manifest,"Moiske, Bernd",Rechnen für den Krieg : die Mobilmachung der mathematisch-naturwissenschaftlichen Pädagogik im Ersten Weltkrieg,48-51,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::322/manifest,,Genspalte,52-53,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::323/manifest,,Berichte ; Projekte,54-59,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::324/manifest,,Termine,60-61,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::325/manifest,,Rezensionen,62-64,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::326/manifest,,Nachrichten,65-66,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::327/manifest,,Technoptikum,67-67,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::304,37,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::328/manifest,,Endseiten,68-68,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::330/manifest,,Titelseiten,,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::331/manifest,,Inhaltsverzeichnis,2-3,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::333/manifest,,"Liebe Leserin, lieber Leser",3-3,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::334/manifest,,LeserInnenbriefe,4-5,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::335/manifest,[s.n.],Auf Schuldenbergen wächst nichts mehr,6-6,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::336/manifest,"Tang, Matthias; Ostermann, Ralph",Verschuldung und ökologischer Raubbau : zur Politik von IWF und Weltbank,7-12,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::337/manifest,"Sioli, Harald",Unwiederbringbare Natur : die Folgen der Abholzung im Amazonasgebiet,14-18,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::338/manifest,"Goldsmith, Edward","""Den Worten müssen auch Taten folgen"" : offener Brief an den Präsidenten der Weltbank",19-20,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::339/manifest,"Ostermann, Ralph",Lassen sich Schulden gegen Bäume eintauschen? : Schuldenübernahme für Naturschutz,21-25,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::340/manifest,"Kiper, Manuel",Seuchen aus dem Labor : das Beispiel Maul- und Klauenseuche,26-30,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::342/manifest,"Hatch, Booby",Neues von der Virenfront,30-30,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::344/manifest,"Idel, Anita",Auf dem Weg zur Turbo-Kuh : Rinderwachstumshormone,32-34,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::345/manifest,"Quitzow, Wilhelm",Sozialdarwinismus und Rassismus : die ideologische Mobilmachung der Biologie um die Jahrhundertwende,35-38,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::346/manifest,"Krause, Henning",Paul F. Lazarsfeld : der Begründer mathematisch exakter Sozialwissenschaften,39-43,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::347/manifest,"Freise, Gerda",Geist & Natur : Beobachtungen auf einem Kongress,44-48,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::348/manifest,"Schwitters, Kurt",Horizontale Geschichte,49-51,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::349/manifest,,Genspalte,52-53,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::350/manifest,,Berichte ; Projekte,54-58,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::351/manifest,,Termine,59-59,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::352/manifest,,Rezensionen,60-64,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::353/manifest,,Nachrichten,65-66,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::354/manifest,,Technoptikum,67-67,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::329,38,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::355/manifest,,Endseiten,68-68,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::357/manifest,,Titelseiten,,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::358/manifest,,Inhaltsverzeichnis,2-2,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::359/manifest,[s.n.],Der Geist unserer Zeit : Orientierungen am Ende eines Zeitalters,4-4,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::360/manifest,"Hickel, Erika",Eine andere Naturforschung?,5-6,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::361/manifest,"Jänicke, Martin",Das Panzersyndrom,7-8,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::363/manifest,"Kubicek, Herbert",Humanisierung der Büroarbeit erfordert Begrenzung der Vernetzung,8-11,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::365/manifest,"Meyer-Abich, Klaus Michael",Demokratische Meinungsbildung über Wissenschaft und Technik,12-13,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::366/manifest,"Müller-Hill, Benno",Das Wahre gibt wenig zu tun,14-14,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::367/manifest,"Nowotny, Helga",Wissenschaft am Scheideweg,15-16,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::368/manifest,"Rilling, Rainer",Perspektiven der Forschungspolitik,17-18,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::370/manifest,"Scheer, Jens",Wissen und Hoffen,18-18,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::372/manifest,"Staab, Heinz A.",Von der Notwendigkeit der Wissenschaft für die Zukunftsgestaltung,20-20,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::373/manifest,"Warnecke, Hans-Jürgen",Produktionstechnik im Umbruch,22-23,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::374/manifest,"Weingart, Peter",Die Paradoxie der Moderne : Humangenetik zwischen öffentlicher Kontrolle und individueller Nachfrage,24-25,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::375/manifest,"Weinzierl, Hubert",Das manipulierte Leben,26-28,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::376/manifest,"Bleicher, Siegfried",Arbeitsplatzgestaltung und Beschäftigung : Problemfelder der sozialen Gestaltung von Arbeit und Technik,29-30,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::377/manifest,"Breit, Ernst",Für eine verantwortungsbewusste und demokratische Zukunftsgestaltung,31-32,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::378/manifest,"Briefs, Ulrich",Technik und real-existierende Forschungs- und Technologiepolitik,33-34,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::379/manifest,"Catenhusen, Wolf-Michael",Reformpolitik braucht Technikgestaltung,35-36,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::380/manifest,"Engholm, Björn",Herausforderung an die Politik,37-38,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::382/manifest,"Glaser, Hermann",Von der Zukunft der Arbeitsgesellschaft,38-38,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::384/manifest,"Hauff, Volker",Global denken - lokal handeln,40-41,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::385/manifest,"Haug, Frigga",Die Krise zum Umbau nutzen,42-45,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::386/manifest,"Lersner, Heinrich von",Die Grenzen des Altruismus : Gedanken zur ökologischen Entwicklungshilfe,46-47,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::387/manifest,"Steinkühler, Franz",Technik in den Dienst des Menschen stellen!,48-49,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::388/manifest,"Wulf-Mathies, Monika",Forschung und Entwicklung müssen soziale und ökologische Ziele verfolgen und gesellschaftlicher Kontrolle unterliegen,50-51,0172-1623,
wsw-001:1988:10,wsw-001:1988:10::356,39,1988,https://www.e-periodica.ch/iiif/wsw-001:1988:10::389/manifest,"Böhme, Gernot",Zivilisation und Humanität,52-53,0172-1623,
